Model Name,Date,Price,Information
판매(안전) 아이폰12프로 128GB 팔아요,2024.06.05. 14:00,"350,000원","갤럭시로 넘어가면서 팔아요
액정에 조그마한 상처가 있고 뒷면과 외관은 사진 참고하시면 되고요
감안해서 저렴하게 내 놓습니다
추가로 렌즈 커버 한개 사설 수리 이력 있습니다
현재 사용하는데 전혀 이상 없습니다
배터리 효율 좋고요 택배(착불) 거래 가능합니다
환불은 안되니 잘 생각해 보시고 연락주세요~~"
판매(안전) 아이폰15프로 블루 512 풀박스 팝니다,2024.06.05. 12:09,"1,400,000원","핸드폰을 교체하면서 판매하게 되었습니다 배터리효율은 99%이고 기기상태는 사진과 같이 s급이구요 구성품은 사진속에 있는것과 신지모루 실리콘 케이스 드립니다 통신3사(SK,KT,LG) 호환 가능하고 기능상 문제없는 정상제품 입니다. 정상해지 기계이며 선택약정 25% 할인 가능 합니다. 상태 매우 좋아요 인천 송도 직거래나 택배 착불합니다."
판매(안전) 아이폰 3gs 블랙 미개봉,2024.06.05. 11:51,"1,100,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 3gs 미개봉 블랙 국내정발입니다.
소장용
서울 남부, 경기 남부는 직거래가능합니다.
나머지 지역은 택배로 할게요"
판매(안전) 아이폰se3 64g풀박스,2024.06.05. 07:51,"210,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
"판매(안전) 아이폰 x 부품용(전면 액정유리 파손, 후면 카메라 겉 유리 금)",2024.06.05. 01:46,"110,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 x 부품용 판매합니다
액정 파손되었고
후면 카메라 외부 액정 금갔지만
카메라 기능은 이 상 없습니다
후면은 파손 없습니다
페이스 아이디 잘됩니다
배터리 뎃지 대용량 배터리로 교체 했어서
배터리 성능은 좋습니다
택배비 별도이며 cu 반값택배 가능합니다
직거래는 울산 입니다"
판매(안전) 아이폰 14 프로 256기가 스그색 S급 자급제 판매합니다. 애케플 있음,2024.06.04. 23:23,"950,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024.06.04. 23:23,"199,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
"예약중(안전) 아이폰 13미니 미드나이트 256GB (박스 O, 구성품 x)",2024.06.04. 21:25,"480,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰11 프로맥스 512 해외판,2024.06.04. 20:02,"460,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────"
판매(안전) 아이폰13 핑크 256,2024.06.04. 16:39,"450,000원","아이폰 13 핑크 256 베터리 84프로 광명 철산역부근 직거래만 합니다.
필름 및 케이스 보관으로 상태 좋습니다.
약간의 미세찍힘은 있는것 같아요..
45만원 직거래로 급히 처분합니다..
내고는 사양합니다."
판매(안전) [김포중고폰]아이폰SE2배터리99%싸게팜/당일발송,2024.06.04. 16:01,"199,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰13미니 256기가 핑크 판매합니다,2024.06.04. 11:10,"490,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰13미니 256기가 모델입니다.
자급제 정상해지 상품으로 선약 가능합니다.
색상은 핑크색이며 외관 A급 기스,찍힘 없어요.
배터리86% 이며 케이블도 사용감 거의없습니다.
풀박스 상품으로 판매합니다.
가격 네고는 죄송합니다.
택배비포함 +5000원, 우체국택배 발송가능합니다."
판매(안전) 아이폰 12프로맥스 일괄 판매합니다,2024.06.04. 11:07,"650,000원","아이폰 12프로맥스 일괄 판매합니다
수리한적 전혀 없습니다.
상태도 좋습니다
128 입니다
사진에 케이스 충전기 충전케이블 액정필름
알괄입니다
핸드폰+ 충전기만 구매시 65만원
악세라리 일괄 15만원 입니다
개별 판매도 가능합니다"
"판매(안전) 아이폰15프로맥스 > 색상교환, 아이폰 15플러스 교환 가능",2024.06.04. 10:29,"9,999원","아이폰 15 프로 맥스 풀박스구요
애케플 가입 되어 있습니다
색상은 내추럴 티타늄 이구요
아이폰 15 프로 맥스 다른 색으로 교환 가능합니다
그외 아이폰 15 플러스가능합니다
문자주세요
010-2314-2029"
판매(안전) 아이폰xs 64gb 골드,2024.06.04. 08:11,"150,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰8플러스 256gb 스페이스 그레이 상태 A,2024.06.04. 07:03,"180,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰 11 Pro,2024.06.03. 20:20,"300,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
—————————————————————————
그동안 사용하던 핸드폰 판매하지 않고 보관했었는데
처음으로 판매해 보려 합니다.
아이폰 11 Pro, 256GB, 화이트 컬러 제품이며 배터리는 81%까지 충전이 가능한 상태 입니다.
사용하는 동안 정품 실리콘 케이스 사용해서 큰 상처는 없는 상태인데 하기 사진 참고해 주세요.
악세서리는 충전아답터 USB 타입이고 충전와이어 USB & C타입 2개 입니다. 단, USB 충전와이어는 상태가 좋지는 않습니다.
판매가격 : 30만원
거래방법 : 직거래 및 택배거래 가능
직거래 : 경기도 군포시
택배거래 : 선입금 확인후 착불 택배 발송
우체국 택배, 꼼꼼히 포장해 드릴께요.
반품, 환불, 네고 불가 (가격흥정 하지 말아주세요)
매너거래 부탁드립니다."
판매(안전) 아이폰13미니 128기가 미드나이트,2024.06.03. 19:49,"450,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
